ID,Name,Description,Kind,Parent,Ensure Scope Line Item,Type,Category,Subcategory,Markup Type,Unit,Tax %,Markup,Buy Cost,Unit Cost,Enabled,Archived
7f803a81-dee8-4539-a7d3-2ff771d83c83,Installnew sand and cement floor bed / screed ready for tiling.,Installnew sand and cement floor bed / screed ready for tiling.,scope,,Installnew sand and cement floor bed / screed ready for tiling.,Other,Tiling,,Percentage,,10,19,,,TRUE,FALSE
b03c1001-28fa-4314-a351-0b6ca3d0c5a4,"Install replacement floor tiles, incl grouting, sealants, trims etc as required.","Install replacement floor tiles, incl grouting, sealants, trims etc as required.",scope,,"Install replacement floor tiles, incl grouting, sealants, trims etc as required.",Other,Tiling,,Percentage,,10,19,,,TRUE,FALSE
56f7991d-6281-4950-a8fa-96ea270c264f,Remove floor tiling.,Remove floor tiling.,scope,,Remove floor tiling.,Other,Tiling,,Percentage,,10,19,,,TRUE,FALSE
7a41c018-dfb5-4ec9-afdc-295b71989864,"Remove and replace floor tiling, incl grouting, sealants, trims etc as required.","Remove and replace floor tiling, incl grouting, sealants, trims etc as required.",scope,,"Remove and replace floor tiling, incl grouting, sealants, trims etc as required.",Other,Tiling,,Percentage,,10,19,,,TRUE,FALSE
86bfcccc-df5d-4921-aba9-39eaae15b77d,"Install new wall tiling, grout, trims, sealants etc as required. to match existing","Install new wall tiling, grout, trims, sealants etc as required. to match existing",scope,,"Install new wall tiling, grout, trims, sealants etc as required. to match existing",Other,Tiling,,Percentage,,10,19,,,TRUE,FALSE
43ef4426-6e14-4efa-a68d-30f06ae5ec36,"Remove and replace damaged wall tiles, grouting, sealants etc. to match existing","Remove and replace damaged wall tiles, grouting, sealants etc. to match existing",scope,,"Remove and replace damaged wall tiles, grouting, sealants etc. to match existing",Other,Tiling,,Percentage,,10,19,,,TRUE,FALSE
e11249c8-b421-4286-aacf-582683d7604f,Install replacement decking boards to match existing,Install replacement decking boards to match existing,scope,,Install replacement decking boards to match existing,Other,Carpentry,,Percentage,,10,19,,,TRUE,FALSE
ee9da293-16ed-4b38-aa14-235b8b0b9f89,Remove and replace damaged decking boards to match existing,Remove and replace damaged decking boards to match existing,scope,,Remove and replace damaged decking boards to match existing,Other,Carpentry,,Percentage,,10,19,,,TRUE,FALSE
13a9d6b2-ad57-46ab-a4f4-04e092878212,Install new timber framing to match existing,Install new timber framing to match existing,scope,,Install new timber framing to match existing,Other,Carpentry,,Percentage,,10,19,,,TRUE,FALSE
f5eb0460-da4b-4d02-a573-e26db7b47e1a,Remove and dispose damaged timber framing.,Remove and dispose damaged timber framing.,scope,,Remove and dispose damaged timber framing.,Other,Carpentry,,Percentage,,10,19,,,TRUE,FALSE
63b14071-73f2-4bce-a429-a6756842fbc4,Remove and replace damaged timber framing.,Remove and replace damaged timber framing.,scope,,Remove and replace damaged timber framing.,Other,Carpentry,,Percentage,,10,19,,,TRUE,FALSE
7f9572d3-7b19-4360-a959-6d4585f93b4a,Install replacement  timber strip flooring to match existing,Install replacement  timber strip flooring to match existing,scope,,Install replacement  timber strip flooring to match existing,Other,Flooring,,Percentage,,10,19,,,TRUE,FALSE
75a32514-8c9e-44f2-a08c-5be4d341f943,Removal of timber strip flooring to assist with replacement.,Removal of timber strip flooring to assist with replacement.,scope,,Removal of timber strip flooring to assist with replacement.,Other,Flooring,,Percentage,,10,19,,,TRUE,FALSE
12e250d3-e41e-40bd-a716-43d7c9a1a161,Remove and replace damaged timber strip flooring to match existing,Remove and replace damaged timber strip flooring to match existing,scope,,Remove and replace damaged timber strip flooring to match existing,Other,Flooring,,Percentage,,10,19,,,TRUE,FALSE
d035fec8-81ec-42ac-aa71-41100685192e,Remove and replace toilet suite to match existing,Remove and replace toilet suite to match existing,scope,,Remove and replace toilet suite to match existing,Other,Plumbing,,Percentage,,10,19,,,TRUE,FALSE
120ae503-c92f-434e-a891-0d652de612c3,"Install of replacement vanity cabinet, top and basin, including plumbing connection to match existing","Install of replacement vanity cabinet, top and basin, including plumbing connection to match existing",scope,,"Install of replacement vanity cabinet, top and basin, including plumbing connection to match existing",Other,Plumbing,,Percentage,,10,19,,,TRUE,FALSE
25ec3a42-419a-418a-a75b-92bccba6ead8,"Remove vanity unit, incl disconnect, isolation of plumbing.","Remove vanity unit, incl disconnect, isolation of plumbing.",scope,,"Remove vanity unit, incl disconnect, isolation of plumbing.",Other,Plumbing,,Percentage,,10,19,,,TRUE,FALSE
5f00193b-40be-4fd0-a241-0fe25ee07944,Remove and replace damaged vanity unit to match existing,Remove and replace damaged vanity unit to match existing,scope,,Remove and replace damaged vanity unit to match existing,Other,Plumbing,,Percentage,,10,19,,,TRUE,FALSE
f72c0820-9f75-4ce5-aea9-d90560026be4,"Remove, store and reinstate vanity unit including plumbing connections.","Remove, store and reinstate vanity unit including plumbing connections.",scope,,"Remove, store and reinstate vanity unit including plumbing connections.",Other,Plumbing,,Percentage,,10,19,,,TRUE,FALSE
18811e3f-9be6-4972-a3b5-ab21ec7d73a7,"Install new Villaboard wall lining, set/sand ready for tiling and or painting above tile lines if required.","Install new Villaboard wall lining, set/sand ready for tiling and or painting above tile lines if required.",scope,,"Install new Villaboard wall lining, set/sand ready for tiling and or painting above tile lines if required.",Other,Plastering,,Percentage,,10,19,,,TRUE,FALSE
56604dbf-21fb-43ee-b574-f232a14d05f6,Adhoc - Roofing Labour,"Add description of new labour line item and choose correct ""Unit Type"".",primitive,93d8a1ca-2cb4-42ab-ad07-88c4954dd573,"Remove, set aside, and reinstate existing",Labour,Roofing,,Percentage,EA,10,19,0,0,TRUE,FALSE
34ce53ed-40b2-495f-9fa6-8990fcc00d68,Agricultural Shed - Installation,Installation of associated agricultural shed.,primitive,f1b3e731-361b-45e8-af32-c34b55d0373e,Supply and install shed to match existing,Labour,Sheds,,Percentage,M2,10,19,0,0,TRUE,FALSE
a48c5b7b-e828-4063-b17d-823146232b0c,Agricultural Shed - Materials / Components,Agricultural shed and components required for installation.,primitive,df980e4a-3487-4b99-a472-5883094f24a7,Shed materials,Material,Sheds,,Percentage,M2,10,19,0,0,TRUE,FALSE
d1c28b9a-4b7b-4f63-899d-28bcc7122bed,Agricultural Shed - Removal,"Removal, disconnect, isolation of associated agricultural shed.",primitive,94d71229-31c1-4b77-a18f-251bf201a2a6,Remove and dispose existing shed,Labour,Sheds,,Percentage,M2,10,19,0,0,TRUE,FALSE
2fd45097-acc7-4293-9135-43bde28e0b1d,Agricultural Shed - Removal / Installation,Removal and installation of associated agricultural shed.,primitive,35729b35-252c-4d5f-aa65-3472ecc2a831,Remove and replace damaged shed to match existing,Labour,Sheds,,Percentage,M2,10,19,0,0,TRUE,FALSE
50b36029-d198-459a-934d-12d6fe0cb6fa,Air Con - Ceiling Register / Vent / Components,Air con ceiling register / vent components.,primitive,358064c6-382c-4939-a472-4296b410c88c,Air con unit/materials,Material,Heating and Cooling,,Percentage,EA,10,19,0,0,TRUE,FALSE
5b917920-bbfc-4765-831f-adcb90ea4677,Air Con - Ceiling Register / Vent - Disconnect / Isolate,"Disconnect, put aside, ready for reinstallation associated air con ceiling register / vent.",primitive,de01df04-00fa-4193-a58e-194f4e2c6524,"Remove, set aside, and reinstate existing air con vent/register",Labour,Heating and Cooling,,Percentage,EA,10,19,0,0,TRUE,FALSE
88a14146-41a3-4b70-a5b7-dc5ba437fb96,Air Con - Ceiling Register / Vent - Installation,Installation of associated air con ceiling register / vent.,primitive,1cd467eb-dbbc-4c3a-af0d-1131997838f7,Install replacement air con register/vent to match existing,Labour,Heating and Cooling,,Percentage,EA,10,19,0,0,TRUE,FALSE
007ccfec-1148-4733-9da6-18c018affee0,Air Con - Ceiling Register / Vent - Removal / Reinstallation,"Removal, put aside and reinstallation of associated air con ceiling register / vent.",primitive,de01df04-00fa-4193-a58e-194f4e2c6524,"Remove, set aside, and reinstate existing air con vent/register",Labour,Heating and Cooling,,Percentage,EA,10,19,0,0,TRUE,FALSE
0ab605bf-db74-4024-b47a-e7a4c3679daa,Air Con Cover for AC Outdoor Unit - Materials / Components,Air Con - Material to replace damaged cover / grill components.,primitive,eae4124a-eae6-46e9-a21c-a788260b13a7,Air con grille materials,Material,Heating and Cooling,,Percentage,EA,10,19,0,0,TRUE,FALSE
63d0b44a-7e22-4908-a80a-cea63f455ad3,Air Con Cover for AC Outdoor Unit - Removal / Installation,Air Con - Labour rate to replace cover / grill items.,primitive,cccd1698-b2d3-48ac-a5e1-46a546956a5f,Remove and replace air con cover/grille to match existing,Labour,Heating and Cooling,,Percentage,EA,10,19,0,0,TRUE,FALSE
5bd61d16-897d-4f2d-9e8d-35f7221c4522,Architrave - Installation,Installation of associated architraves.,primitive,98c0b2ea-6391-4e19-a73a-86a20dce4f8d,Supply and install new architraves to match existing,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
97b4774c-1205-47a0-897b-d7413b9c8e4f,Architrave - Removal,Removal of associated architraves to assist with repairs.,primitive,e2a8196b-6cac-436f-a734-ec5f683a71e6,Remove damaged architraves and dispose,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
e8338084-0030-4bce-a3b8-2e9e0338ee2a,Architrave - Removal / Installation,Removal and installation of associated architraves.,primitive,33ec90ba-d74c-498d-af16-e18649a9fad2,Remove and replace damaged architraves to match existing,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
e696bdcd-0eb9-435f-858c-1b72702986d6,Asbestos Corrugated Roofing - Removal / Disposal,"Remove and dispose of asbestos roofing, following regulations, guidelines set out within, jurisdiction, state, territory etc.",primitive,308b6e33-41b1-443d-a41b-eab86909c2a2,"Remove and dispose of asbestos roofing, following regulations and guidelines",Labour,Asbestos,,Percentage,M2,10,19,0,0,TRUE,FALSE
f27bfb55-4058-4c02-89a6-8c094d0296ae,Asbestos Linings - Removal / Disposal,"Remove and dispose of asbestos linings, following regulations, guidelines set out within local jurisdiction, state etc.",primitive,81310b23-885e-4bae-a967-efaca03afd42,"Remove and dispose of asbestos linings, following current regulations and guidelines",Labour,Asbestos,,Percentage,M2,10,19,0,0,TRUE,FALSE
e1912788-b3b7-4003-9f7c-cc40dd06e8d8,Cooktop Electric - Removal,"Removal, isolate, put aside of associated electric cooktop for reinstallation or disposal if event damage related.",primitive,c5018db6-1974-46c9-a9c2-e5bfd3b360fb,"Removal, isolate, put aside electric cooktop for reinstallation",Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
6cd5ff4d-e600-4e32-9c3d-44fd866cfc5c,Cooktop Electric - Removal / Installation,Removal and installation of associated electric cooktop.,primitive,68a65d82-a3fc-4e65-a93a-3fa3913d8114,Removae and replace damaged electric cooktop.,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
e3f28b8d-3216-419b-be45-0118022a273b,Cooktop - Gas,"Cooktop, nominate type, brand, model, colour, size etc.",primitive,9b16f0d7-6baa-4a59-a0d2-7e1c6dc02986,materials cooktop,Material,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
82cd14ab-4c58-4f9b-ac73-5fb1fe9c1d55,Cooktop Gas - Installation,Installation of associated gas cooktop.,primitive,eb86d42a-bafe-4568-a78b-e7e920280ff1,Installation of associated gas cooktop to match exiting,Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
d193aa54-1ebd-423b-ae52-ef38c0bdc6fc,Cooktop Gas - Reinstallation,Reinstallation of existing associated gas cooktop.,primitive,20433064-bfbb-468e-aeae-46d0dc1481ca,Reinstallation of existing gas cooktop.,Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
9b1a72c0-f53c-4ba6-8b0e-4dab8d789952,Cooktop Gas - Removal,"Removal, isolate, put aside of associated gas cooktop for reinstallation or disposal if event damage related.",primitive,ec2040fd-2961-4bfb-a5ec-9421f42e7792,"Removal, isolate, put aside gas cooktop for reinstallation",Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
e6b56d46-cff2-48b8-abba-875f8744c8fc,Cooktop Gas - Removal / Installation,Removal and installation of associated gas cooktop.,primitive,ed67f1d1-edb6-42b6-a91a-585e2c6cc868,Remove and replace damaged gas cooktop to match existing,Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
2dc469a3-4fea-466d-aae7-8101efd5c82d,Cornice Cove / Components,"Cornice cove material, incl adhesive cement, fixings.",primitive,eb156712-7b5c-4550-a358-961d08c6b7b2,Materials cornice fixings etc,Material,Plastering,,Percentage,LM,10,19,0,0,TRUE,FALSE
a73e0b96-7a9b-454f-9800-cc689248ab55,Cornice Cove - Installation,"Installation of associated cove cornice, set/sand ready for painting.",primitive,85868bc2-f89c-4fc1-add1-d261711b3435,Install cove cornice to match existing,Labour,Plastering,,Percentage,LM,10,19,0,0,TRUE,FALSE
616d0190-6e17-4f2a-a965-6654918a510d,Cornice Cove - Removal,Removal of associated cove cornice.,primitive,9b03e9e3-2a9b-473c-a489-68c4a9b7ac1d,Remove and dispose cove cornice.,Labour,Plastering,,Percentage,LM,10,19,0,0,TRUE,FALSE
b851e311-0abf-4e7d-ad02-df5e6bb03eb2,Cornice Cove - Removal / Installation,"Removal and installation of associated cove cornice, set/sand ready for painting.",primitive,2cc82281-215d-4a55-a22e-8a177f1cca27,Remove and replace cove cornice to match existing,Labour,Plastering,,Percentage,LM,10,19,0,0,TRUE,FALSE
5e053f9e-7371-45e1-920a-bb207d82e5dd,Cornice Ornate / Components,"Cornice ornate material, incl adhesive cement, fixings.",primitive,1a0b843d-c5a9-46c8-a63a-04de669be306,Material ornate cornice,Material,Plastering,,Percentage,LM,10,19,0,0,TRUE,FALSE
0ef56fe6-3da1-429b-9199-b7ed93790368,Cornice Ornate - Installation,"Installation of associated ornate cornice, set/sand ready for painting.",primitive,0031c255-6327-4b72-a1c6-992207833839,Install new ornate cornice,Labour,Plastering,,Percentage,LM,10,19,0,0,TRUE,FALSE
29398d95-17bf-4de4-bb37-b99991a255b4,Cornice Ornate - Removal,Removal of associated ornate cornice.,primitive,bae58769-e5f8-4d66-a91d-f44931815b91,Remove and dispose damaged cornice,Labour,Plastering,,Percentage,EA,10,19,0,0,TRUE,FALSE
8c590812-e0cc-413d-96e4-6fa857ed2732,Cornice Ornate - Removal / Installation,"Installation of associated ornate cornice, set/sand ready for painting.",primitive,05c78148-b933-4de0-a2a6-0169d0146bb5,Remove and install ornate cornice to match existing,Labour,Plastering,,Percentage,LM,10,19,0,0,TRUE,FALSE
1e205e71-82df-427f-8a4e-138371e09b58,Eaves Soffit - Framing / Components,"Framing and components, fixings, up to 600mm wide.",primitive,bd643895-49bc-41e2-a2b5-50bb98c1697d,"materials. Framing timber, fixings etc",Material,Roofing,,Percentage,LM,10,19,0,0,TRUE,FALSE
7a20840c-beea-4048-bbde-a4e5b5af3e0e,Eaves Soffit - Lining / Components,"Fibre cement lining and components, fixings, joiners, wall trim, eaves up to 600mm wide.",primitive,c67d9f45-9b5d-430d-a3b6-4a924111cfde,Materials FC sheet,Material,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
e0755b80-126f-4e94-9d13-6f3c01bef30b,Eaves Soffit - Lining - Installation,Installation of associated eaves soffit linings.,primitive,ce9b42cd-17d5-4602-a68c-26f6eab20780,Install replacement eave lining,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
52e2d1d7-1df7-48c0-a868-ecf6b57057b4,Eaves Soffit - Lining - Removal,Removal of associated eaves soffit linings.,primitive,f6540dde-2c7c-4b9f-a877-46b655fce83f,Remove and dispose damaged eave lining,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
eb315252-ad70-4f43-90e4-5df589695e20,Eaves Soffit Lining - Removal / Installation,Removal and installation of associated eaves soffit linings.,primitive,380707fa-705c-4235-af8d-3fc3543ee37e,Remove and replace damaged eave lining to match existing,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
9e5a68a9-1576-4364-99a8-b7d197f53647,Electrician,Electrician - Labour rate per hr.,primitive,5343a4fa-6bc5-4c08-ae43-8032c6d48d2e,Electrician labour,Labour,Electrical,,Percentage,HR,10,19,0,0,TRUE,FALSE
4da00d0e-a89f-4d5c-b223-44e18a9a14d8,Electrician - Min Charge,"Electrician - Min charge labour rate, small job.",primitive,a998c6cc-7119-40b9-ae73-7188c744dece,Electrician charge out,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
a6cb6b25-97b1-40b6-8d30-c1122df48269,End Panel - Removal / Installation,Removal and installation of associated end panel.,primitive,f662f5ab-5030-40b3-adc2-baa124dde9b7,Remove and replace damaged cabinetry end panel to match existing,Labour,Joinery,,Percentage,EA,10,19,0,0,TRUE,FALSE
2d52c08e-1a06-4bb8-8796-a10e96882a9b,Exhaust Fan - Installation,Installation of associated exhaust fan.,primitive,5262dcd4-d486-4f71-a052-8a76b5cea407,Installation of replacement exhaust fan.,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
c474bb0b-f6db-4cf4-98ba-01aad7d094ad,Exhaust Fan - Removal,"Removal, disconnect, isolation of associated exhaust fan.",primitive,98ac46eb-7af1-4d65-a4ac-7dcbfb710ddf,Disconnect and reconnect exhaust fan,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
4291c30f-ea1d-478b-a1c0-7d6b8245c447,Exhaust Fan - Removal / Installation,Removal and installation of associated exhaust fan.,primitive,afad70a9-83fd-4024-a1b8-3784d964dab9,Remove and replace damaged exhaust fan to match existing,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
937fde4b-8ec2-42e5-825e-6549589db137,Fascia Board - Removal / Installation,"Removal of associated fascia board, metal or timber and installation of new.",primitive,65b293df-8e03-4081-a7d2-502cb3d51d4e,Remove and replace damaged fascia board to match existing,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
995bff54-479b-43fb-a488-11a308497264,Fence Metal Panel - Installation,Installation of associated metal panel fencing.,primitive,16da4bd3-aebf-46b8-a7d8-06d0eb1bf16d,Install replacement metal panel fencing to match existing,Labour,Fencing,,Percentage,LM,10,19,0,0,TRUE,FALSE
5ccd2e2c-00dc-4537-b40f-a2a1508ab86c,Fence Metal Panel - Removal,Removal of associated metal panel fencing.,primitive,893e9e1d-d78e-4d98-aee3-ce58093412a5,Remove and dispose damaged metal panel fencing to match existing,Labour,Fencing,,Percentage,LM,10,19,0,0,TRUE,FALSE
fee4617b-744b-432e-b81d-e4b10e8ac9c3,Fence Metal Panel - Removal / Installation,Removal and installation of associated metal panel fencing.,primitive,a83741b0-e654-4f54-aa90-192cc53e5b8a,Remove and replace damaged metal panel fencing to match existing,Labour,Fencing,,Percentage,LM,10,19,0,0,TRUE,FALSE
76133378-bbd2-4343-8bad-378e4779783e,Fence Rural Star Post / Wire - Installation,Installation of associated rural star post and wire fencing.,primitive,86422829-1293-4d30-a219-7af44ef29281,Install replacement rural star post and wire fencing to match existing,Labour,Fencing,,Percentage,LM,10,19,0,0,TRUE,FALSE
07237951-09b5-4127-b9c7-d097b6e68ad5,Fence Rural Star Post / Wire - Removal,Removal of associated rural star post and wire fencing.,primitive,2dff694b-43fd-4ce2-a94d-f70215dd03f2,Remove and dispose damaged rural star post and wire fencing to match existing,Labour,Fencing,,Percentage,LM,10,19,0,0,TRUE,FALSE
0f51c41c-c60a-488d-bdec-28e7b7dda7aa,Fence Rural Star Post / Wire - Removal / Installation,Removal and installation of associated rural star post and wire fencing.,primitive,e3e0d86e-3fd2-4547-a929-154395e88655,Remove and replace damaged rural star post and wire fencing to match existing,Labour,Fencing,,Percentage,LM,10,19,0,0,TRUE,FALSE
1bd14410-06df-4c46-9c89-74d849aad89f,Fence Timber Paling - Installation,Installation of associated timber paling fencing.,primitive,590aeec3-3c9c-441d-a72a-fe596c61aa40,Install replacement timber paling fencing to match existing,Labour,Fencing,,Percentage,LM,10,19,0,0,TRUE,FALSE
bc389657-6b72-4d12-918f-c4d9a383b6c1,Fence Timber Paling - Removal,Removal of associated timber paling fencing.,primitive,a0d98833-3e70-4fcd-aac4-381102956deb,Remove and dispose damaged timber paling fencing to match existing,Labour,Fencing,,Percentage,LM,10,19,0,0,TRUE,FALSE
11ef7dd1-2a4e-4160-86f9-50d13e054693,Fence Timber Paling - Removal / Installation,Removal and installation of associated timber paling fencing.,primitive,111ca98b-917a-4e13-a642-9399d631624a,Remove and replace damaged timber paling fencing to match existing,Labour,Fencing,,Percentage,LM,10,19,0,0,TRUE,FALSE
c6cd35c4-1ccf-476b-94a5-52e3b2aafe41,Floating Floor - Installation,Installation of associated floating flooring materials.,primitive,322136bf-beaa-4cbc-ab55-4f9e8bd7dab1,Install replacement floating flooring to match existing,Labour,Flooring,,Percentage,M2,10,19,0,0,TRUE,FALSE
98438720-7d23-43a6-9f18-4224d038d085,Floating Floor - Removal,Removal of associated floating flooring.,primitive,9d1ffeff-9015-4dbc-afb4-bf083822c40d,Removal of dispose damaged floating flooring.,Labour,Flooring,,Percentage,M2,10,19,0,0,TRUE,FALSE
f7b796ee-1119-444d-b937-a43bddedb702,Floating Floor - Removal / Installation,Removal and installation of associated floating flooring materials.,primitive,56e60413-08fb-425b-af91-f851d5a3ea40,Remove and replace damaged floating flooring to match existing,Labour,Flooring,,Percentage,M2,10,19,0,0,TRUE,FALSE
b70245f8-c1a9-46fc-aba8-a3b9f7576f09,Garage Door - Installation,"Installation of new associated garage door, including motor where applicable.",primitive,c4f62b6c-77a5-45a4-ac61-608bc4be6d9d,"Installation ofreplacement garage door to match existing, including motor where applicable.",Labour,Garage Door,,Percentage,EA,10,19,0,0,TRUE,FALSE
26b5c18e-2056-46d4-8cd6-b10dbb9a2fe7,Garage Door - Reinstallation,"Reinstallation of existing  garage door and motor where applicable, associated to repair process.",primitive,a1716bcf-4975-4808-abb4-ff87a92f983c,Reinstate existing  garage door,Labour,Garage Door,,Percentage,EA,10,19,0,0,TRUE,FALSE
f3707d12-a923-4472-93a5-0f1ffa5cfb9c,Garage Door - Removal,Removal of associated garage door to assist with repairs.,primitive,543b813c-b785-4671-a666-4d4dd534f5a5,Removal existing garage door to assist with repairs.,Labour,Garage Door,,Percentage,EA,10,19,0,0,TRUE,FALSE
fb5b8fb8-8fba-4e78-b229-791ec23a4aa7,Garage Door - Removal / Installation,"Removal and installation of new associated garage door, including motor where applicable.",primitive,9ff7ff67-e821-4963-a0c2-eecc16fd3817,"Remove and replace damaged garage door to match existing, including motor where applicable.",Labour,Garage Door,,Percentage,EA,10,19,0,0,TRUE,FALSE
34d99ee7-8ce8-4b0a-82ef-0f94c94fb20e,Garden Shed - Installation,"Installation of associated garden shed, fixed to an existing substrate.",primitive,b7d37d2d-e113-4367-a9ae-eba3052be23f,"Install replacement garden shed to match existing, fixed to existing substrate.",Labour,Metal Sheds,,Percentage,ITEM,10,19,0,0,TRUE,FALSE
e48eda2f-87f1-496a-b4d7-fd994d01d77d,Garden Shed - Removal,Removal of associated garden shed.,primitive,e8ded837-1f00-4105-a2d9-44426bde1979,Remove and dispose damaged garden shed.,Labour,Metal Sheds,,Percentage,ITEM,10,19,0,0,TRUE,FALSE
6825346a-5f2c-4c0f-ad0a-11f787d3202e,Garden Shed - Removal / Installation,"Removal and installation of associated garden shed, fixed to an existing substrate.",primitive,14d003b7-79c1-4c05-a31c-1cba6709cc46,"Remove and replacedamaged garden shed to match existing, fixed to existing substrate.",Labour,Metal Sheds,,Percentage,EA,10,19,0,0,TRUE,FALSE
5d65a745-a34b-4ff9-8d9f-bb2ef2fdbcb9,Gate - Installation,Installation of associated gate.,primitive,6e4ed972-8230-4b15-a797-3e605d0a4f63,Install replacement gate to match existing,Labour,Fencing,,Percentage,EA,10,19,0,0,TRUE,FALSE
88c47eee-ea73-4013-b9e4-9d08fbbca8ea,Gate - Removal,"Removal, disconnect, isolation of associated gate.",primitive,37297968-0dd3-445f-aa05-d1a47479ed87,"Removal, disconnect, isolation of gate.",Labour,Fencing,,Percentage,EA,10,19,0,0,TRUE,FALSE
6ed95149-06c3-40af-9bd6-6cdb4d824860,Gate - Removal / Installation,Removal and installation of associated gate.,primitive,06f40aaf-1e82-4b7d-a21b-bb411b092b79,Remove and replace damaged gate to match existing,Labour,Fencing,,Percentage,EA,10,19,0,0,TRUE,FALSE
191a4c05-27f1-438d-ac1f-0b617002750a,Glass Pool Fencing - Installation,Installation of associated glass pool fencing.,primitive,9ac608cc-cb6d-4764-a59d-918cd0451f01,Install new glass pool fencing to match existing,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
1fdfd627-531d-4dbc-8a4c-b7c452d17080,Glass Pool Fencing - Removal / Installation,Removal and installation of associated glass pool fencing.,primitive,ea6f75a3-6dd3-49bb-a565-8878ddc9a7b4,Remove and replace damaged glass pool fencing to match existing,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
d12fafe3-52f1-42a2-99e4-510f60934ab1,Gutter - Installation,Installation of guttering associated to event related damage.,primitive,414d9cde-de6b-4a30-a9c2-c5d0e9012714,Installation replacement guttering to match existing,Labour,Roofing,,Percentage,LM,10,19,0,0,TRUE,FALSE
890dd663-f3c0-4921-a3cd-e3294776b7b9,Gutter - Removal / Installation,Removal and installation of guttering associated to event related damage.,primitive,b97de25c-a665-487d-a231-b4df17b3b83c,Remove and replace damaged guttering to match existing,Labour,Roofing,,Percentage,LM,10,19,0,0,TRUE,FALSE
2908ce5e-6414-4b3b-b0b4-4f55d1924f1b,Hot Water Systems - Electric - Removal,"Removal, disconnect, isolation of associated electric hot water system.",primitive,8ad40480-82aa-4e34-a529-a995bbfde451,"Remove, disconnect, isolate electric hot water system.",Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
b7f81e9e-15e3-4645-9e28-26fa7f3429fa,Hot Water Systems - Electric - Removal / Installation,Removal and installation of associated electric hot water system.,primitive,cdbb3a08-aff0-41fa-adf3-9ddd46ac39f8,Remove and replace damaged electric hot water system.,Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
7c6cd623-f988-4d18-a42c-35a5a262e06a,Hot Water Systems - Gas - Installation,Installation of associated gas hot water system.,primitive,e9e42e14-fa9a-40e4-a736-10da4d4dcad9,Install replacement gas hot water system.,Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
fd80459b-8d68-4199-9665-fa19ec715716,Hot Water Systems - Gas - Removal,"Removal, disconnect, isolation of associated gas hot water system.",primitive,80b1e14f-b8f4-45c8-a5eb-e023447967f2,"Remove, disconnect, isolate gas hot water system.",Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
225a5fd9-9a8b-47a5-8534-6cde79384a24,Hot Water Systems - Gas - Removal / Installation,Removal and installation of associated gas hot water system.,primitive,80000c88-4b20-430a-ac52-722c596ebb05,Remove and replace damaged gas hot water system.,Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
cc2c2d8d-6489-4687-8169-ce82d106a4d8,Insulation Batts - Removal,Removal of associated insulation batts to walls or ceiling.,primitive,79bfbf76-e8fa-4567-acd9-bbb53f0bd881,Remove and dispose insulation batts to walls or ceiling.,Labour,Insulation,,Percentage,M2,10,19,0,0,TRUE,FALSE
4da5068c-2cf6-4d73-940a-7b646b09e53e,Insulation Batts - Removal / Installation,Removal and installation of associated insulation batts to walls or ceilings.,primitive,5c61a1ad-a5a6-453c-a21c-03a86849b7fb,Remove and replace insulation batts to walls or ceilings.,Labour,Insulation,,Percentage,M2,10,19,0,0,TRUE,FALSE
11fa8cd1-246c-488a-bd3d-3881ddf42e7e,Kickboard - Installation,Installation of associated kickboard.,primitive,63ad70f9-6d9e-4b6d-af65-52a3cbf66daa,Installation of associated kickboard.,Labour,Joinery,,Percentage,LM,10,19,0,0,TRUE,FALSE
